0x15 idtype
0x3c6d ogulcan_122
0x3c6e ogulcan_123
0x3c6f ogulcan_124
0x3c70 ogulcan_125
0x3c71 ogulcan_126
0x3c72 ogulcan_127
0x3c73 ogulcan_128
0x3c74 ogulcan_129
0x3c75 ogulcan_130
0x3c76 ogulcan_131
0x3c77 ogulcan_132
0x3c78 ogulcan_133
0x3c79 ogulcan_134
0x3c7a ogulcan_135
0x3c7b ogulcan_136
0x3c7c ogulcan_137
0x3c7d ogulcan_138
0x3c7e ogulcan_139
0x3c7f ogulcan_140
0x3c80 ogulcan_141
0x3c81 ogulcan_142
0x3c82 ogulcan_143
0x3c83 ogulcan_144
0x3c84 ogulcan_145
0x3c85 ogulcan_146
0x3c86 ogulcan_147
0x3c87 ogulcan_148
0x3c88 ogulcan_149
0x3c89 ogulcan_150
0x3c8a ogulcan_151
0x3c8b ogulcan_152
0x3c8c ogulcan_153
0x3c8d ogulcan_154
0x3c8e ogulcan_155
0x3c8f ogulcan_156
0x3c90 ogulcan_157
0x3c91 ogulcan_158
0x3c92 ogulcan_159
0x3c93 ogulcan_160
0x3c94 ogulcan_161
0x3c95 ogulcan_162
0x3c96 ogulcan_163
0x3c97 ogulcan_164
0x3c98 ogulcan_165
0x3c99 ogulcan_166
0x3c9a ogulcan_167
0x3c9b ogulcan_168
0x3c9c ogulcan_169
0x3c9d ogulcan_170
0x3c9e ogulcan_171
0x3c9f ogulcan_172
0x3ca0 ogulcan_173
0x3ca1 ogulcan_174
0x3ca2 ogulcan_175
0x3ca3 ogulcan_176
0x3ca4 ogulcan_177
0x3ca5 ogulcan_178
0x3ca6 ogulcan_179
0x3ca7 ogulcan_180
0x3ca8 ogulcan_181
0x3ca9 ogulcan_182
0x3caa ogulcan_183
0x3cab ogulcan_184
0x3cac ogulcan_185
0x3cad ogulcan_186
0x3cae ogulcan_187
0x3caf ogulcan_188
0x3cb0 ogulcan_189
0x3cb1 ogulcan_190
0x3cb2 ogulcan_191
0x3cb3 ogulcan_192
0x3cb4 ogulcan_193
0x3cb5 ogulcan_194
0x3cb6 ogulcan_195
0x3cb7 ogulcan_196
0x3cb8 ogulcan_197
0x3cb9 ogulcan_198
0x3cba ogulcan_199
0x3cbb mp_chat_whisper_command
0x3cbc mp_chat_custom_command
0x3cbd automation_tick_frequency
0x3cbe automation_tick
0x3cbf ai_cabinet_dirty
0x3cc0 groogy_6
0x3cc1 groogy_7
0x3cc2 groogy_8
0x3cc3 groogy_9
0x3cc4 groogy10
0x3cc5 on_construction_ended
0x3cc6 damage_taken
0x3cc7 min_ai_privilege_per_estate
0x3cc8 months_for_exploration_spread
0x3cc9 wealth_impact
0x3cca wealth_impact_threshold
0x3ccb development_threshold
0x3ccc wanted
0x3ccd last_months_subject_tax
0x3cce spread_from_any_export
0x3ccf ai_rule
0x3cd0 threat
0x3cd1 last_month
0x3cd2 this_month
0x3cd3 infra
0x3cd4 io_income
0x3cd5 io_expense
0x3cd6 complacency
0x3cd7 economical_base
0x3cd8 target_modifier
0x3cd9 upkeep_maintenance
0x3cda block_reorg
0x3cdb no_upkeep
0x3cdc separatism
0x3cdd accepted
0x3cde tolerated
0x3cdf unrest
0x3ce0 lack_of_goods
0x3ce1 interventions
0x3ce2 on_construction_started
0x3ce3 tiny
0x3ce4 military_stance
0x3ce5 chase_unit_own_location_priority
0x3ce6 chase_unit_friendly_location_priority
0x3ce7 chase_unit_neutral_location_priority
0x3ce8 chase_unit_enemy_location_priority
0x3ce9 chase_unit_overlord_location_priority
0x3cea chase_unit_subject_location_priority
0x3ceb chase_navy_priority
0x3cec hunt_navy_priority
0x3ced hunt_army_priority
0x3cee defend_own_territory_priority
0x3cef defend_ally_territory_priority
0x3cf0 merge_units_priority
0x3cf1 hunt_pirates_priority
0x3cf2 repatriate_ships_priority
0x3cf3 repatriate_troops_priority
0x3cf4 support_armies_priority
0x3cf5 maintain_military_levels_priority
0x3cf6 carpet_siege_own_locations_attacking_priority
0x3cf7 blockade_port_priority
0x3cf8 suppress_rebel_priority
0x3cf9 army_logistics_priority
0x3cfa navy_logistics_priority
0x3cfb carpet_siege_own_locations_defending_priority
0x3cfc support_sieges_priority
0x3cfd carpet_siege_enemy_locations_priority
0x3cfe source_global_list
0x3cff source_object
0x3d00 historical_rivals
0x3d01 historical_enemies
0x3d02 historical_rival
0x3d03 country_interaction_cooldowns
0x3d04 generic_action_cooldowns
0x3d05 has_culture_group
0x3d06 break_on_not_spying
0x3d07 monthly_ongoing_price_first_country
0x3d08 monthly_ongoing_price_second_country
0x3d09 country_rank_history
0x3d0a use_overlord_map_name
0x3d0b only_color_selectable
0x3d0c past_liturgical_dialects
0x3d0d recalculate_immediately
0x3d0e designated_heir_reason
0x3d0f dangerous_relation
0x3d10 on_disband
0x3d11 send_gift
0x3d12 locations_with_this_as_raw_material
0x3d13 set_cabinet_locked
0x3d14 invite_visible_trigger
0x3d15 invite_enabled_trigger
0x3d16 create_visible_trigger
0x3d17 min_scale
0x3d18 can_add_location_trigger
0x3d19 can_remove_location_trigger
0x3d1a is_ongoing
0x3d1b concept
0x3d1c set_relation_locked
0x3d1d join_visible_trigger
0x3d1e join_enabled_trigger
0x3d1f foreign
0x3d20 subsidize
0x3d21 minting
0x3d22 taxes
0x3d23 has_tag
0x3d24 war_score_is_relevant
0x3d25 revolutionary_country_antagonism
0x3d26 has_come_of_age
0x3d27 min_slider_value
0x3d28 target_country
0x3d29 allow_separate_peace
0x3d2a antagonism_modifier_for_taking_land_from_member_as_outsider
0x3d2b max_targets_for_ui
0x3d2c attacker_bonus
0x3d2d defender_bonus
0x3d2e target_character
0x3d2f depth_first
0x3d30 target_locations
0x3d31 rebel_modifier
0x3d32 add_disease_outbreaks
0x3d33 joins_defensive_wars_as_co_belligerent
0x3d34 to_owner
0x3d35 game_start_capital
0x3d36 default_capital
0x3d37 road_to_capital
0x3d38 potential_tax_base
0x3d39 disenfranchise_to
0x3d3a automation_build_allowed
0x3d3b toggle_lock_pm
0x3d3c unit_formation_preference
0x3d3d set_unit_formation_preference
0x3d3e max_frontage
0x3d3f johan_token_20
0x3d40 johan_token_21
0x3d41 johan_token_22
0x3d42 johan_token_23
0x3d43 rgo
0x3d44 johan_token_25
0x3d45 johan_token_26
0x3d46 johan_token_27
0x3d47 origin_in_old_world
0x3d48 origin_in_new_world
0x3d49 discovered_locations
0x3d4a scripted_geography
0x3d4b hubert_3
0x3d4c hubert_4
0x3d4d hubert_5
0x3d4e hubert_6
0x3d4f hubert_7
0x3d50 hubert_8
0x3d51 hubert_9
0x3d52 hubert_10
0x3d53 hubert_11
0x3d54 hubert_12
0x3d55 hubert_13
0x3d56 hubert_14
0x3d57 hubert_15
0x3d58 hubert_16
0x3d59 hubert_17
0x3d5a hubert_18
0x3d5b hubert_19
0x3d5c hubert_20
0x3d5d maximum_targets_in_one_tick
0x3d5e disallowed_duplicates_of_targets_for_ai
0x3d5f should_ai_offer_trigger
0x3d60 join_war_disabled_trigger
0x3d61 ignore_rules
0x3d62 woldon_6
0x3d63 woldon_7
0x3d64 woldon_8
0x3d65 woldon_9
0x3d66 woldon_10
0x3d67 reinforce
0x3d68 delete_unit_template
0x3d69 edit_unit_template
0x3d6a recruit_unit_template
0x3d6b construct_unit_template
0x3d6c join_in_location
0x3d6d betu_16
0x3d6e betu_17
0x3d6f betu_18
0x3d70 betu_19
0x3d71 betu_20
0x3d72 betu_21
0x3d73 betu_22
0x3d74 betu_23
0x3d75 betu_24
0x3d76 betu_25
0x3d77 betu_26
0x3d78 betu_27
0x3d79 betu_28
0x3d7a betu_29
0x3d7b betu_30
0x3d7c betu_31
0x3d7d betu_32
0x3d7e betu_33
0x3d7f betu_34
0x3d80 betu_35
0x3d81 extra_supply_from_stockpile
0x3d82 cached_profit_tc
0x3d83 alejandro_3
0x3d84 alejandro_4
0x3d85 alejandro_5
0x3d86 alejandro_6
0x3d87 alejandro_7
0x3d88 alejandro_8
0x3d89 alejandro_9
0x3d8a alejandro_10
0x3d8b siege_status
0x3d8c is_land
0x3d8d diplomatic_cost_modifier
0x3d8e annullment_favours_required
0x3d8f moved_to_locations
0x3d90 rivals_2
0x3d91 has_overlords_religion
0x3d92 james_04
0x3d93 james_05
0x3d94 james_06
0x3d95 james_07
0x3d96 james_08
0x3d97 james_09
0x3d98 james_10
0x3d99 james_11
0x3d9a james_12
0x3d9b james_13
0x3d9c james_14
0x3d9d james_15
0x3d9e james_16
0x3d9f james_17
0x3da0 james_18
0x3da1 james_19
0x3da2 james_20
0x3da3 james_21
0x3da4 james_22
0x3da5 james_23
0x3da6 james_24
0x3da7 james_25
0x3da8 james_26
0x3da9 james_27
0x3daa james_28
0x3dad james_31
0x3dae james_32
0x3daf james_33
0x3db0 james_34
0x3db1 james_35
0x3db2 james_36
0x3db3 james_37
0x3db4 james_38
0x3db5 james_39
0x3db6 james_40
0x3db7 james_41
0x3db8 james_42
0x3db9 james_43
0x3dba james_44
0x3dbb james_45
0x3dbc james_46
0x3dbd james_47
0x3dbe james_48
0x3dbf james_49
0x3dc0 james_50
0x3dc1 james_51
0x3dc2 james_52
0x3dc3 james_53
0x3dc4 james_54
0x3dc5 james_55
0x3dc6 james_56
0x3dc7 james_57
0x3dc8 james_58
0x3dc9 james_59
0x3dca james_60
0x3dcb james_61
0x3dcc james_62
0x3dcd james_63
0x3dce james_64
0x3dcf james_65
0x3dd0 james_66
0x3dd1 james_67
0x3dd2 james_68
0x3dd3 james_69
0x3dd4 johan_token_30
0x3dd5 johan_token_31
0x3dd6 johan_token_32
0x3dd7 johan_token_33
0x3dd8 johan_token_34
0x3dd9 johan_token_35
0x3dda johan_token_36
0x3ddb johan_token_37
0x3ddc johan_token_38
0x3ddd johan_token_39
0x3dde johan_token_40
0x3ddf johan_token_41
0x3de0 johan_token_42
0x3de1 johan_token_43
0x3de2 johan_token_44
0x3de3 johan_token_45
0x3de4 johan_token_46
0x3de5 johan_token_47
0x3de6 johan_token_48
0x3de7 johan_token_49
0x3de8 johan_token_50
0x3de9 johan_token_51
0x3dea johan_token_52
0x3deb johan_token_53
0x3dec johan_token_54
0x3ded johan_token_55
0x3dee johan_token_56
0x3def johan_token_57
0x3df0 johan_token_58
0x3df1 johan_token_59
0x3df2 move_to_next_section_on_click
0x3df3 hubert_1
0x3df4 james_29
0x3df5 james_30
0x3df6 go_home_at_war
0x3df7 toggle_return_home_at_war
0x3df8 collate_targets
0x3df9 net_building_profit
0x3dfa peasant_enfranchisement
0x3dfb peterga_03
0x3dfc peterga_04
0x3dfd peterga_05
0x3dfe peterga_06
0x3dff peterga_07
0x3e00 peterga_08
0x3e01 peterga_09
0x3e02 peterga_10
0x3e03 detach_blockade
0x3e04 peterga_11
0x3e05 peterga_12
0x3e06 peterga_13
0x3e07 peterga_14
0x3e08 has_game_rule
0x3e09 post_audio_event
0x3e0a error_log
0x3e0b add_to_list
0x3e0c add_to_temporary_list
0x3e0d remove_from_list
0x3e0e clear_saved_scope
0x3e0f custom_label
0x3e10 custom_description
0x3e11 custom_description_no_bullet
0x3e12 assert_if
0x3e13 assert_read
0x3e14 remove_local_variable
0x3e15 remove_global_variable
0x3e16 clear_variable_list
0x3e17 clear_local_variable_list
0x3e18 clear_global_variable_list
0x3e19 clear_variable_map
0x3e1a clear_local_variable_map
0x3e1b clear_global_variable_map
0x3e1c set_local_variable
0x3e1d set_global_variable
0x3e1e change_local_variable
0x3e1f change_global_variable
0x3e20 add_to_variable_list
0x3e21 add_to_local_variable_list
0x3e22 add_to_global_variable_list
0x3e23 remove_list_variable
0x3e24 remove_list_local_variable
0x3e25 remove_list_global_variable
0x3e26 sort_variable_list
0x3e27 sort_local_variable_list
0x3e28 sort_global_variable_list
0x3e29 clamp_variable
0x3e2a clamp_local_variable
0x3e2b clamp_global_variable
0x3e2c add_to_variable_map
0x3e2d add_to_local_variable_map
0x3e2e add_to_global_variable_map
0x3e2f remove_from_variable_map
0x3e30 remove_from_local_variable_map
0x3e31 remove_from_global_variable_map
0x3e32 round_variable
0x3e33 round_local_variable
0x3e34 round_global_variable
0x3e35 random_log_scopes
0x3e36 variable_map
0x3e37 global_variable_map
0x3e38 local_variable_map
0x3e39 array_define
0x3e3a define
0x3e3b random_in_list
0x3e3c every_in_list
0x3e3d ordered_in_list
0x3e3e any_in_list
0x3e3f in_list
0x3e40 random_in_local_list
0x3e41 every_in_local_list
0x3e42 ordered_in_local_list
0x3e43 any_in_local_list
0x3e44 in_local_list
0x3e45 random_in_global_list
0x3e46 every_in_global_list
0x3e47 ordered_in_global_list
0x3e48 any_in_global_list
0x3e49 in_global_list
0x3e4a random_key_in_variable_map
0x3e4b every_key_in_variable_map
0x3e4c ordered_key_in_variable_map
0x3e4d any_key_in_variable_map
0x3e4e key_in_variable_map
0x3e4f random_key_in_local_variable_map
0x3e50 every_key_in_local_variable_map
0x3e51 ordered_key_in_local_variable_map
0x3e52 any_key_in_local_variable_map
0x3e53 key_in_local_variable_map
0x3e54 random_key_in_global_variable_map
0x3e55 every_key_in_global_variable_map
0x3e56 ordered_key_in_global_variable_map
0x3e57 any_key_in_global_variable_map
0x3e58 key_in_global_variable_map
0x3e59 list_size
0x3e5a has_local_variable
0x3e5b has_global_variable
0x3e5c is_target_in_variable_list
0x3e5d is_target_in_local_variable_list
0x3e5e is_target_in_global_variable_list
0x3e5f is_key_in_variable_map
0x3e60 is_key_in_local_variable_map
0x3e61 is_key_in_global_variable_map
0x3e62 is_value_in_variable_map
0x3e63 is_value_in_local_variable_map
0x3e64 is_value_in_global_variable_map
0x3e65 variable_list_size
0x3e66 local_variable_list_size
0x3e67 global_variable_list_size
0x3e68 variable_map_size
0x3e69 local_variable_map_size
0x3e6a global_variable_map_size
0x3e6b has_variable_list
0x3e6c has_local_variable_list
0x3e6d has_global_variable_list
0x3e6e has_variable_map
0x3e6f has_local_variable_map
0x3e70 has_global_variable_map
0x3e71 is_set
0x3e72 exists
0x3e73 all_false
0x3e74 any_false
0x3e75 calc_true_if
0x3e76 hidden_trigger
0x3e77 owning_unit
0x3e78 country_color
0x3e79 country_stance
0x3e7a enemy_side
0x3e7b combat_attacker
0x3e7c combat_defender
0x3e7d leading_unit
0x3e7e commanding_country
0x3e7f war_goal_province
0x3e80 active_mission
0x3e81 current_mission_task
0x3e82 raw_material_location
0x3e83 area_exploration
0x3e84 sub_unit_fraction
0x3e85 sub_unit_count
0x3e86 sub_unit_strength
0x3e87 total_sub_unit_count
0x3e88 total_sub_unit_strength
0x3e89 total_sub_unit_type_count
0x3e8a total_sub_unit_type_strength
0x3e8b produced_in_market
0x3e8c traded_in_market
0x3e8d stockpile_in_market
0x3e8e produced_in_world
0x3e8f produced_in_country
0x3e90 country_rank_on_date
0x3e91 rule_end_date
0x3e92 government_type
0x3e93 last_dynasty_in_location
0x3e94 market_price
0x3e95 target_price
0x3e96 default_price
0x3e97 gfx_culture
0x3e98 building_base_cost_in_gold
0x3e99 law_policy
0x3e9a active_outbreak
0x3e9b known_in_country
0x3e9c total_effective_building_levels
0x3e9d total_building_levels_including_construction
0x3e9e interaction_target
0x3e9f resolution_proposer
0x3ea0 vote_in_active_resolution
0x3ea1 cast_vote_in_active_resolution
0x3ea2 resolution_target
0x3ea3 leader_at_index
0x3ea4 advance_age
0x3ea5 largest_army
0x3ea6 largest_navy
0x3ea7 subject_military_stance
0x3ea8 total_sub_unit_category_in_unit
0x3ea9 upgrade_demand
0x3eaa first_spouse
0x3eab ruler_or_heir_if_regent
0x3eac ruler_or_regent
0x3ead last_valid_ruler
0x3eae previous_ruler
0x3eaf dynasty_head
0x3eb0 cabinet_member
0x3eb1 top_owner
0x3eb2 customer
0x3eb3 international_organization_target
0x3eb4 top_overlord
0x3eb5 top_overlord_or_this
0x3eb6 attacker_leader
0x3eb7 defender_leader
0x3eb8 original_attacker_leader
0x3eb9 original_defender_leader
0x3eba dominant_country
0x3ebb societal_value
0x3ebc num_location_rank
0x3ebd num_pop_type_in_country
0x3ebe percentage_pop_type_in_country
0x3ebf percentage_pop_type_in_location
0x3ec0 war_with_country
0x3ec1 target_satisfaction
0x3ec2 estate_gold
0x3ec3 estate_taxable_income
0x3ec4 estate_tax_rate
0x3ec5 estate_satisfaction
0x3ec6 estate_target_satisfaction
0x3ec7 estate_tax_base
0x3ec8 estate_tax_percentage
0x3ec9 num_estate_privileges
0x3eca num_possible_estate_privileges
0x3ecb num_pop_type
0x3ecc num_pop_type_in_province
0x3ecd most_powerful_merchant
0x3ece leader_country
0x3ecf last_leader_country
0x3ed0 civil_war_opponent
0x3ed1 siege_defender
0x3ed2 siege_main_attacker
0x3ed3 bias_value
0x3ed4 max_great_powers
0x3ed5 name_culture
0x3ed6 dominant_religion
0x3ed7 dominant_culture
0x3ed8 dominant_upper_class_culture
0x3ed9 secondary_otherwise_primary_culture
0x3eda parliament_seat
0x3edb original_outbreak
0x3edc unit_location
0x3edd unit_destination
0x3ede unit_next_location
0x3edf province_capital
0x3ee0 dynasty_home
0x3ee1 sea_zone
0x3ee2 mercenary_home
0x3ee3 subunit_home
0x3ee4 low_control_best_tax_base
0x3ee5 capacity_market
0x3ee6 from_market
0x3ee7 to_market
0x3ee8 traded_goods
0x3ee9 autocephalous_patriarchate
0x3eea marriage_union
0x3eeb resolution_vote
0x3eec random_owned_non_rural_location
0x3eed every_owned_non_rural_location
0x3eee ordered_owned_non_rural_location
0x3eef any_owned_non_rural_location
0x3ef0 owned_non_rural_location
0x3ef1 random_owned_rural_location
0x3ef2 every_owned_rural_location
0x3ef3 ordered_owned_rural_location
0x3ef4 any_owned_rural_location
0x3ef5 owned_rural_location
0x3ef6 random_owned_location
0x3ef7 every_owned_location
0x3ef8 ordered_owned_location
0x3ef9 any_owned_location
0x3efa owned_location
0x3efb random_border_location
0x3efc every_border_location
0x3efd ordered_border_location
0x3efe any_border_location
0x3eff border_location
0x3f00 random_political_border_location
0x3f01 every_political_border_location
0x3f02 ordered_political_border_location
0x3f03 any_political_border_location
0x3f04 political_border_location
0x3f05 random_controlled_location
0x3f06 every_controlled_location
0x3f07 ordered_controlled_location
0x3f08 any_controlled_location
0x3f09 controlled_location
0x3f0a random_core_location
0x3f0b every_core_location
0x3f0c ordered_core_location
0x3f0d any_core_location
0x3f0e core_location
0x3f0f random_other_core_country
0x3f10 every_other_core_country
0x3f11 ordered_other_core_country
0x3f12 any_other_core_country
0x3f13 other_core_country
0x3f14 random_colonial_charter
0x3f15 every_colonial_charter
0x3f16 ordered_colonial_charter
0x3f17 any_colonial_charter
0x3f18 ordered_province
0x3f19 random_area_with_owned_province
0x3f1a every_area_with_owned_province
0x3f1b ordered_area_with_owned_province
0x3f1c any_area_with_owned_province
0x3f1d area_with_owned_province
0x3f1e random_area_with_core
0x3f1f every_area_with_core
0x3f20 ordered_area_with_core
0x3f21 any_area_with_core
0x3f22 area_with_core
0x3f23 random_unit
0x3f24 every_unit
0x3f25 ordered_unit
0x3f26 any_unit
0x3f27 random_army
0x3f28 every_army
0x3f29 ordered_army
0x3f2a any_army
0x3f2b random_navy
0x3f2c every_navy
0x3f2d ordered_navy
0x3f2e any_navy
0x3f2f random_country_sub_unit
0x3f30 every_country_sub_unit
0x3f31 ordered_country_sub_unit
0x3f32 any_country_sub_unit
0x3f33 country_sub_unit
0x3f34 random_country
0x3f35 every_country
0x3f36 ordered_country
0x3f37 any_country
0x3f38 random_country_of_country_type
0x3f39 every_country_of_country_type
0x3f3a ordered_country_of_country_type
0x3f3b any_country_of_country_type
0x3f3c country_of_country_type
0x3f3d random_neighbor_country
0x3f3e every_neighbor_country
0x3f3f ordered_neighbor_country
0x3f40 any_neighbor_country
0x3f41 neighbor_country
0x3f42 random_present_country
0x3f43 every_present_country
0x3f44 ordered_present_country
0x3f45 any_present_country
0x3f46 present_country
0x3f47 random_present_overlord
0x3f48 every_present_overlord
0x3f49 ordered_present_overlord
0x3f4a any_present_overlord
0x3f4b present_overlord
0x3f4c random_country_with_capital_in_geography
0x3f4d every_country_with_capital_in_geography
0x3f4e ordered_country_with_capital_in_geography
0x3f4f any_country_with_capital_in_geography
0x3f50 country_with_capital_in_geography
0x3f51 random_other_country
0x3f52 every_other_country
0x3f53 ordered_other_country
0x3f54 any_other_country
0x3f55 other_country
0x3f56 random_related_country
0x3f57 every_related_country
0x3f58 ordered_related_country
0x3f59 any_related_country
0x3f5a related_country
0x3f5b random_country_with_relation_that_can_be_annulled
0x3f5c every_country_with_relation_that_can_be_annulled
0x3f5d ordered_country_with_relation_that_can_be_annulled
0x3f5e any_country_with_relation_that_can_be_annulled
0x3f5f country_with_relation_that_can_be_annulled
0x3f60 random_union_partner
0x3f61 every_union_partner
0x3f62 ordered_union_partner
0x3f63 any_union_partner
0x3f64 union_partner
0x3f65 random_country_we_are_annexing
0x3f66 every_country_we_are_annexing
0x3f67 ordered_country_we_are_annexing
0x3f68 any_country_we_are_annexing
0x3f69 country_we_are_annexing
0x3f6a random_country_annexing_us
0x3f6b every_country_annexing_us
0x3f6c ordered_country_annexing_us
0x3f6d any_country_annexing_us
0x3f6e country_annexing_us
0x3f6f random_country_that_can_be_called_offensively
0x3f70 every_country_that_can_be_called_offensively
0x3f71 ordered_country_that_can_be_called_offensively
0x3f72 any_country_that_can_be_called_offensively
0x3f73 country_that_can_be_called_offensively
0x3f74 random_country_that_can_be_called_defensively
0x3f75 every_country_that_can_be_called_defensively
0x3f76 ordered_country_that_can_be_called_defensively
0x3f77 any_country_that_can_be_called_defensively
0x3f78 country_that_can_be_called_defensively
0x3f79 random_country_at_war_with
0x3f7a every_country_at_war_with
0x3f7b ordered_country_at_war_with
0x3f7c any_country_at_war_with
0x3f7d country_at_war_with
0x3f7e random_enemy_war_leader
0x3f7f every_enemy_war_leader
0x3f80 ordered_enemy_war_leader
0x3f81 any_enemy_war_leader
0x3f82 enemy_war_leader
0x3f83 random_country_together_in_war_with
0x3f84 every_country_together_in_war_with
0x3f85 ordered_country_together_in_war_with
0x3f86 any_country_together_in_war_with
0x3f87 country_together_in_war_with
0x3f88 random_subject
0x3f89 every_subject
0x3f8a ordered_subject
0x3f8b any_subject
0x3f8c random_disloyal_subject
0x3f8d every_disloyal_subject
0x3f8e ordered_disloyal_subject
0x3f8f any_disloyal_subject
0x3f90 random_loyal_subject
0x3f91 every_loyal_subject
0x3f92 ordered_loyal_subject
0x3f93 any_loyal_subject
0x3f94 loyal_subject
0x3f95 random_colonial_country
0x3f96 every_colonial_country
0x3f97 ordered_colonial_country
0x3f98 any_colonial_country
0x3f99 colonial_country
0x3f9a random_subject_or_below
